shift_id,helper_id,membership_community_name,membership_funding_scheme,membership_custom_funding_scheme_name,visits_in_combo,revenue_in_combo,projected_hours_in_combo,actual_hours_in_combo
2039337.0,38890,Sydney - Hills,hcp,,1,216.0,2.0,2.0
2039338.0,44467,State - NSW,dva,,1,0.0,12.0,12.0
2039341.0,46732,State - NSW,dva,,1,0.0,12.0,12.0
2039350.0,38913,State - NSW,dva,,6,0.0,2.95,2.95
2039350.0,38913,Stream - NSW Aged Care,hcp,,2,228.0,2.0,2.0
2039354.0,51273,NSW - CM - Tracey Isles,ndis,,1,351.15,5.0,5.0
2039356.0,38688,State - NSW,dva,,1,0.0,12.0,12.0
2039359.0,38579,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.52,0.52
2039359.0,38579,State - NSW,dva,,1,0.0,0.33,0.33
2039560.0,51508,NSW - CM - Tracey Isles,ndis,,3,2683.17,12.0,12.0
2039562.0,44310,VIC - CM - Jeterly Ann Goco,ndis,,1,354.36,6.0,6.0
2039568.0,38705,NSW - CEM - Elaine Watkins,private_funding,,1,6774.0,12.0,12.0
2039609.0,56232,State - NSW,dva,,3,0.0,2.31,2.31
2044188.0,38814,State - NSW,dva,,1,0.0,12.0,12.0
2044189.0,38791,State - NSW,dva,,1,0.0,12.0,12.0
2044193.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2044196.0,38700,State - NSW,dva,,1,0.0,12.0,12.0
2044202.0,38880,State - NSW,dva,,1,0.0,12.0,12.0
2044209.0,38760,State - NSW,dva,,1,0.0,12.0,12.0
2044212.0,38751,State - NSW,dva,,1,0.0,12.0,12.0
2044231.0,38757,Sydney - East,dva,,1,0.0,12.0,12.0
2044233.0,38945,State - NSW,dva,,1,0.0,12.0,12.0
2044234.0,38865,State - NSW,dva,,1,0.0,12.0,12.0
2044236.0,38789,State - NSW,dva,,1,0.0,12.0,12.0
2044237.0,38847,State - NSW,dva,,1,0.0,12.0,12.0
2044244.0,38813,State - NSW,dva,,1,0.0,12.0,12.0
2044250.0,38604,State - NSW,dva,,1,0.0,12.0,12.0
2044254.0,38727,State - NSW,dva,,1,0.0,12.0,12.0
2044258.0,38852,State - NSW,dva,,1,0.0,12.0,12.0
2044264.0,38805,State - NSW,dva,,1,0.0,12.0,12.0
2044268.0,38684,State - NSW,dva,,1,0.0,12.0,12.0
2044279.0,38651,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2044286.0,38598,State - NSW,dva,,1,0.0,12.0,12.0
2044295.0,38721,State - NSW,dva,,1,0.0,12.0,12.0
2044300.0,38840,NSW - CM - Maryam Shamoon,dva,,1,0.0,12.0,12.0
2044302.0,38781,Sydney - South West,dva,,1,0.0,12.0,12.0
2044304.0,38696,State - NSW,dva,,1,0.0,12.0,12.0
2044307.0,38906,State - NSW,hcp,,1,114.0,1.0,1.0
2044307.0,38906,Stream - NSW Aged Care,hcp,,1,342.0,3.0,3.0
2044310.0,38655,State - NSW,hcp,,1,124.0,1.0,1.0
2044326.0,51187,State - NSW,hcp,,1,270.0,2.5,2.5
2044330.0,38649,Sydney - East,dva,,1,0.0,12.0,12.0
2044338.0,38688,State - NSW,dva,,1,0.0,12.0,12.0
2044339.0,38761,State - NSW,dva,,1,0.0,12.0,12.0
2044341.0,51247,State - NSW,hcp,,1,324.0,3.0,3.0
2044341.0,51247,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2044397.0,38917,State - NSW,dva,,1,0.0,12.0,12.0
2044514.0,38888,State - NSW,dva,,1,0.0,12.0,12.0
2044680.0,38616,NSW - CM - Paola San Miguel,dva,,2,0.0,1.04,1.04
2044680.0,38616,State - NSW,dva,,2,0.0,1.54,1.54
2044680.0,38616,State - NSW,vhc,,1,0.0,3.75,3.75
2048779.0,38791,State - NSW,dva,,1,0.0,12.0,12.0
2048783.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2048784.0,38779,State - NSW,dva,,1,0.0,12.0,12.0
2048794.0,38880,State - NSW,dva,,1,0.0,12.0,12.0
2048796.0,38760,State - NSW,dva,,1,0.0,12.0,12.0
2048798.0,38758,State - NSW,dva,,1,0.0,12.0,12.0
2048818.0,38792,State - NSW,dva,,1,0.0,12.0,12.0
2048820.0,38610,State - NSW,dva,,5,0.0,1.75,1.75
2048827.0,38761,State - NSW,dva,,1,0.0,12.0,12.0
2048834.0,38757,State - NSW,dva,,1,0.0,12.0,12.0
2048842.0,38604,State - NSW,dva,,1,0.0,12.0,12.0
2048844.0,38910,Sydney - South West,dva,,1,0.0,12.0,12.0
2048845.0,38727,State - NSW,dva,,1,0.0,12.0,12.0
2048846.0,38754,State - NSW,dva,,1,0.0,12.0,12.0
2048849.0,38852,State - NSW,dva,,1,0.0,12.0,12.0
2048850.0,38635,State - NSW,dva,,1,0.0,12.0,12.0
2048854.0,38750,State - NSW,dva,,1,0.0,12.0,12.0
2048863.0,43967,NSW - CEM - Elaine Watkins,private_funding,,2,1314.0,12.0,12.0
2048874.0,38811,Sydney - South West,dva,,1,0.0,12.0,12.0
2048875.0,38654,State - NSW,dva,,1,0.0,0.77,0.77
2048875.0,38654,Stream - NSW Aged Care,hcp,,1,217.5,1.5,1.5
2048879.0,38613,State - NSW,dva,,2,0.0,1.54,1.54
2048879.0,38613,State - NSW,hcp,,1,216.0,2.0,2.0
2048880.0,38877,State - NSW,dva,,1,0.0,0.77,0.77
2048880.0,38877,Sydney - Hills,dva,,2,0.0,1.54,1.54
2048892.0,38655,State - NSW,hcp,,1,145.0,1.0,1.0
2048893.0,38655,State - NSW,hcp,,1,278.0,2.0,2.0
2048900.0,38814,State - NSW,dva,,1,0.0,12.0,12.0
2048910.0,64630,State - NSW,dva,,1,0.0,12.0,12.0
2048911.0,38658,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.52,0.52
2048911.0,38658,State - NSW,dva,,4,0.0,1.82,1.82
2048912.0,51358,NSW - CM - Tracey Isles,ndis,,1,691.81,7.0,7.0
2048941.0,38917,State - NSW,dva,,1,0.0,12.0,12.0
2058209.0,38655,State - NSW,hcp,,1,338.0,2.0,2.0
2058213.0,38913,NSW - CM - Maryam Shamoon,vhc,,1,0.0,1.5,1.5
2058213.0,38913,NSW Aged Care Team Pink,hcp,,1,114.0,1.0,1.0
2058213.0,38913,State - NSW,dva,,4,0.0,1.95,1.95
2058213.0,38913,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2058234.0,38779,State - NSW,dva,,1,0.0,12.0,12.0
2058238.0,38859,State - NSW,dva,,1,0.0,10.0,10.0
2058250.0,38910,State - NSW,dva,,1,0.0,12.0,12.0
2058255.0,38743,State - NSW,dva,,1,0.0,12.0,12.0
2058257.0,38849,State - NSW,dva,,2,0.0,13.0,13.0
2058269.0,38627,State - NSW,dva,,7,0.0,3.63,3.63
2058269.0,38627,Sydney - Sutherland,dva,,1,0.0,0.35,0.35
2058281.0,38792,State - NSW,dva,,1,0.0,12.0,12.0
2058292.0,38766,State - NSW,dva,,1,0.0,12.0,12.0
2058303.0,38921,State - NSW,dva,,1,0.0,12.0,12.0
2058305.0,38832,State - NSW,dva,,1,0.0,12.0,12.0
2058306.0,38944,State - NSW,dva,,4,0.0,1.4,1.4
2058306.0,38944,State - NSW,ndis,,1,123.65,1.0,1.0
2058306.0,38944,State - NSW,private_funding,,1,0.0,1.0,1.0
2058307.0,38665,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2058307.0,38665,Sydney - Hills,dva,,3,0.0,1.79,1.79
2058308.0,38610,State - NSW,dva,,5,0.0,1.98,1.98
2058309.0,38877,State - NSW,dva,,1,0.0,0.77,0.77
2058309.0,38877,Sydney - Hills,dva,,2,0.0,1.54,1.54
2058321.0,38932,State - NSW,dva,,1,0.0,12.0,12.0
2058345.0,38788,State - NSW,dva,,1,0.0,12.0,12.0
2058347.0,38754,State - NSW,dva,,1,0.0,12.0,12.0
2058355.0,38635,State - NSW,dva,,1,0.0,12.0,12.0
2058366.0,38834,State - NSW,dva,,1,0.0,12.0,12.0
2058373.0,38710,State - NSW,dva,,1,0.0,12.0,12.0
2058374.0,38844,Sydney - South West,dva,,1,0.0,12.0,12.0
2058375.0,46732,State - NSW,dva,,1,0.0,12.0,12.0
2058380.0,38944,State - NSW,dva,,4,0.0,1.4,1.4
2058384.0,38613,State - NSW,dva,,1,0.0,0.77,0.77
2058384.0,38613,Sydney - Hills,dva,,1,0.0,0.77,0.77
2058391.0,38625,State - NSW,dva,,2,0.0,12.77,12.77
2058392.0,50670,State - NSW,dva,,3,0.0,2.31,2.31
2058396.0,38655,State - NSW,hcp,,1,185.0,1.0,1.0
2058397.0,58668,State - NSW,dva,,2,0.0,1.54,1.54
2058397.0,58668,Sydney - Hills,dva,,2,0.0,1.02,1.02
2058397.0,58668,Sydney - Hills,vhc,,1,0.0,2.0,2.0
2058398.0,38877,State - NSW,dva,,1,0.0,0.77,0.77
2058398.0,38877,Sydney - Hills,dva,,3,0.0,2.31,2.31
2058402.0,59129,NSW - CEM - Jackie Stephenson,hcp,,1,114.0,1.0,1.0
2058402.0,59129,Sydney - Hills,dva,,1,0.0,0.77,0.77
2058404.0,38629,NSW - CEM - Jackie Stephenson,hcp,,2,423.0,3.0,3.0
2058404.0,38629,State - NSW,dva,,1,0.0,0.77,0.77
2058405.0,38613,State - NSW,hcp,,2,423.0,3.0,3.0
2058405.0,38613,Sydney - Hills,dva,,2,0.0,1.2,1.2
2058406.0,38615,NSW - CEM - Jackie Stephenson,hcp,,1,145.0,1.0,1.0
2058406.0,38615,Sydney - Hills,dva,,2,0.0,1.54,1.54
2058410.0,38629,NSW - CEM - Jackie Stephenson,hcp,,2,523.0,3.0,3.0
2058410.0,38629,State - NSW,dva,,1,0.0,0.77,0.77
2058420.0,38831,State - NSW,dva,,1,0.0,12.0,12.0
2058424.0,50666,State - NSW,dva,,4,0.0,3.08,3.08
2058424.0,50666,State - NSW,hcp,,1,228.0,2.0,2.0
2058436.0,38625,Sydney - East,dva,,1,0.0,12.0,12.0
2058456.0,38913,State - NSW,dva,,2,0.0,0.85,0.85
2058456.0,38913,State - NSW,sah,,1,145.35,1.5,1.5
2058456.0,38913,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2058466.0,51366,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2058471.0,38877,State - NSW,dva,,1,0.0,0.77,0.77
2058471.0,38877,Sydney - Hills,dva,,3,0.0,2.31,2.31
2058472.0,38936,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.77,0.77
2058472.0,38936,State - NSW,brokerage_hcp,,1,88.0,1.0,1.0
2058472.0,38936,State - NSW,dva,,2,0.0,1.29,1.29
2058474.0,38665,State - NSW,dva,,1,0.0,0.77,0.77
2058474.0,38665,State - NSW,hcp,,1,216.0,2.0,2.0
2058474.0,38665,State - NSW,private_funding,,1,88.0,1.0,1.0
2058480.0,66512,State - NSW,dva,,6,0.0,3.36,3.36
2058480.0,66512,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2058480.0,66512,Sydney - St George,hcp,,2,342.0,3.0,3.0
2058481.0,66512,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.52,0.52
2058481.0,66512,State - NSW,dva,,5,0.0,2.59,2.59
2058483.0,51082,State - NSW,ndis,,1,1274.3,10.0,10.0
2058484.0,54196,State - NSW,custom,Brokerage,1,148.0,1.0,1.0
2058484.0,54196,State - NSW,dva,,2,0.0,1.54,1.54
2058484.0,54196,Sydney - Nepean,dva,,5,0.0,4.29,4.29
2058488.0,50981,NSW - CM - Tracey Isles,ndis,,1,140.46,2.0,2.0
2058488.0,50981,State - NSW,ndis,,1,70.23,1.0,1.0
2058492.0,38662,State - NSW,dva,,1,0.0,0.77,0.77
2058492.0,38662,State - NSW,hcp,,2,444.0,4.0,4.0
2058495.0,38671,State - NSW,dva,,7,0.0,4.22,4.22
2058495.0,38671,Stream - NSW Aged Care,hcp,,2,228.0,2.0,2.0
2058507.0,51358,NSW - CM - Tracey Isles,ndis,,1,892.01,7.0,7.0
2058508.0,38912,State - NSW,dva,,2,0.0,1.04,1.04
2058508.0,38912,Stream - NSW Aged Care,hcp,,1,228.0,2.0,2.0
2058517.0,51149,State - NSW,custom,Insurer,2,2781.2,12.0,12.0
2058519.0,51149,State - NSW,custom,Insurer,2,2874.84,12.0,12.0
2058545.0,66512,NSW Aged Care Team Pink,hcp,,1,114.0,1.0,1.0
2058545.0,66512,State - NSW,dva,,3,0.0,1.29,1.29
2058545.0,66512,Sydney - St George,hcp,,1,114.0,1.0,1.0
2058604.0,38912,NSW - CM - Maryam Shamoon,vhc,,1,0.0,0.5,0.5
2058604.0,38912,State - NSW,dva,,4,0.0,2.83,2.83
2058604.0,38912,State - NSW,private_funding,,2,0.0,2.0,2.0
2058604.0,38912,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2058608.0,51137,State - NSW,custom,Insurer,3,2657.42,11.0,11.0
2058609.0,51137,State - NSW,custom,Insurer,3,2657.42,11.0,11.0
2058610.0,51137,State - NSW,custom,Insurer,3,2657.42,11.0,11.0
2058611.0,51223,NSW - CEM - Katie Hansen,ndis,,2,295.22,4.0,4.0
2058616.0,50922,NSW - CM - Waseem Hasan,ndis,,4,1183.42,14.0,14.0
2058625.0,38615,NSW - CEM - Jackie Stephenson,hcp,,2,330.0,3.0,3.0
2058625.0,38615,Sydney - Hills,dva,,2,0.0,1.54,1.54
2058649.0,56232,State - NSW,dva,,3,0.0,2.31,2.31
2058741.0,38599,NSW - CM - Paola San Miguel,dva,,1,0.0,0.33,0.33
2058741.0,38599,State - NSW,dva,,10,0.0,4.68,4.68
2058741.0,38599,State - NSW,ndis,,1,185.48,1.5,1.5
2059977.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2060007.0,38867,State - NSW,dva,,1,0.0,12.0,12.0
2060009.0,38906,Sydney - South West,dva,,1,0.0,12.0,12.0
2060011.0,38655,State - NSW,dva,,1,0.0,12.0,12.0
2060019.0,38709,State - NSW,dva,,1,0.0,12.0,12.0
2060023.0,38826,State - NSW,dva,,4,0.0,4.0,4.0
2060023.0,38826,Sydney - Hills,hcp,,1,216.0,2.0,2.0
2060024.0,38859,State - NSW,dva,,1,0.0,10.0,10.0
2060030.0,38699,State - NSW,dva,,1,0.0,12.0,12.0
2060036.0,38849,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2060039.0,38762,State - NSW,dva,,1,0.0,12.0,12.0
2060063.0,38749,State - NSW,dva,,1,0.0,12.0,12.0
2060066.0,38766,State - NSW,dva,,1,0.0,12.0,12.0
2060099.0,38727,State - NSW,dva,,1,0.0,12.0,12.0
2060119.0,38844,Sydney - South West,dva,,1,0.0,12.0,12.0
2060120.0,46732,State - NSW,dva,,1,0.0,12.0,12.0
2060123.0,38604,State - NSW,dva,,1,0.0,12.0,12.0
2060143.0,38579,State - NSW,dva,,8,0.0,4.93,4.93
2060143.0,38579,Sydney - St George,hcp,,1,114.0,1.0,1.0
2060149.0,58668,State - NSW,dva,,4,0.0,3.08,3.08
2060160.0,38590,State - NSW,hcp,,1,124.0,1.0,1.0
2060161.0,44202,State - NSW,dva,,1,0.0,12.0,12.0
2060175.0,38662,State - NSW,dva,,1,0.0,0.77,0.77
2060175.0,38662,State - NSW,hcp,,2,444.0,4.0,4.0
2060175.0,38662,State - NSW,private_funding,,1,0.0,0.08,0.08
2060183.0,51519,State - NSW,ndis,,1,386.26,5.5,5.5
2060187.0,38621,State - NSW,dva,,3,0.0,2.31,2.31
2060187.0,38621,Sydney - Nepean,dva,,3,0.0,2.21,2.21
2060189.0,59287,State - NSW,dva,,2,0.0,1.52,1.52
2060189.0,59287,State - NSW,hcp,,1,405.0,3.75,3.75
2060189.0,59287,Sydney - Hills,dva,,1,0.0,0.77,0.77
2060190.0,38918,State - NSW,dva,,4,0.0,3.08,3.08
2060196.0,50983,Stream - NSW Aged Care,hcp,,2,468.6,4.5,4.5
2060206.0,51247,State - NSW,hcp,,1,324.0,3.0,3.0
2060206.0,51247,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2060254.0,66512,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.52,0.52
2060254.0,66512,State - NSW,dva,,4,0.0,2.07,2.07
2060256.0,38639,NSW - CEM - Elaine Watkins,private_funding,,1,6774.0,12.0,12.0
2060355.0,51508,NSW - CM - Tracey Isles,ndis,,3,2683.17,12.0,12.0
2060356.0,51223,NSW - CEM - Katie Hansen,ndis,,2,295.22,4.0,4.0
2060471.0,41896,State - NSW,dva,,7,0.0,5.14,5.14
2060471.0,41896,State - NSW,vhc,,1,0.0,1.25,1.25
2061308.0,38837,State - NSW,dva,,1,0.0,12.0,12.0
2061312.0,38897,State - NSW,dva,,1,0.0,12.0,12.0
2061314.0,38590,State - NSW,dva,,1,0.0,12.0,12.0
2061323.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2061331.0,38790,State - NSW,dva,,1,0.0,12.0,12.0
2061336.0,38888,State - NSW,dva,,1,0.0,12.0,12.0
2061338.0,38786,State - NSW,dva,,1,0.0,12.0,12.0
2061347.0,38832,State - NSW,dva,,1,0.0,12.0,12.0
2061352.0,38859,State - NSW,dva,,1,0.0,10.0,10.0
2061358.0,38744,State - NSW,dva,,2,0.0,12.0,12.0
2061360.0,38717,State - NSW,dva,,1,0.0,12.0,12.0
2061385.0,38729,State - NSW,dva,,1,0.0,12.0,12.0
2061391.0,38819,State - NSW,dva,,1,0.0,12.0,12.0
2061443.0,38781,Sydney - South West,dva,,1,0.0,12.0,12.0
2061449.0,38598,State - NSW,hcp,,1,216.0,2.0,2.0
2061457.0,38912,State - NSW,dva,,4,0.0,2.58,2.58
2061461.0,38661,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2061480.0,50935,NSW - CM - Tracey Isles,ndis,,2,561.84,8.0,8.0
2061481.0,51434,State - NSW,ndis,,3,410.21,6.0,6.0
2061496.0,38658,State - NSW,dva,,3,0.0,1.3,1.3
2061693.0,38652,State - NSW,dva,,1,0.0,0.52,0.52
2061693.0,38652,Stream - NSW Aged Care,hcp,,3,558.0,5.0,5.0
2067015.0,38944,NSW - CM - Maryam Shamoon,dva,,2,0.0,0.7,0.7
2067015.0,38944,State - NSW,dva,,7,0.0,2.68,2.68
2067016.0,38892,NSW - CM - Maryam Shamoon,dva,,2,0.0,0.7,0.7
2067016.0,38892,State - NSW,dva,,9,0.0,4.98,4.98
2067045.0,38845,State - NSW,dva,,1,0.0,12.0,12.0
2067046.0,38897,State - NSW,dva,,1,0.0,12.0,12.0
2067051.0,38655,State - NSW,dva,,1,0.0,12.0,12.0
2067057.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2067074.0,38814,State - NSW,dva,,1,0.0,12.0,12.0
2067075.0,38904,State - NSW,dva,,1,0.0,12.0,12.0
2067077.0,38786,State - NSW,dva,,1,0.0,12.0,12.0
2067079.0,38849,State - NSW,dva,,1,0.0,12.0,12.0
2067109.0,38753,State - NSW,dva,,1,0.0,12.0,12.0
2067112.0,38718,State - NSW,dva,,1,0.0,12.0,12.0
2067116.0,38703,State - NSW,dva,,1,0.0,12.0,12.0
2067117.0,38932,State - NSW,dva,,1,0.0,12.0,12.0
2067124.0,38813,State - NSW,dva,,1,0.0,12.0,12.0
2067130.0,38942,State - NSW,dva,,1,0.0,12.0,12.0
2067134.0,38781,State - NSW,dva,,1,0.0,10.25,10.25
2067138.0,38727,State - NSW,dva,,3,0.0,3.0,3.0
2067138.0,38727,State - NSW,private_funding,,1,577.5,7.0,7.0
2067139.0,38867,Sydney - South West,dva,,1,0.0,12.0,12.0
2067180.0,38598,State - NSW,hcp,,1,124.0,1.0,1.0
2067193.0,38590,State - NSW,hcp,,1,216.0,2.0,2.0
2067207.0,38615,State - NSW,hcp,,1,456.0,4.0,4.0
2067207.0,38615,Sydney - Hills,dva,,2,0.0,1.54,1.54
2067208.0,59589,NSW - CEM - Jackie Stephenson,hcp,,1,80.0,0.5,0.5
2067208.0,59589,State - NSW,dva,,2,0.0,1.12,1.12
2067208.0,59589,Sydney - Hills,dva,,3,0.0,1.47,1.47
2067215.0,51273,NSW - CM - Tracey Isles,ndis,,1,351.15,5.0,5.0
2067224.0,68674,Sydney - East,dva,,1,0.0,12.0,12.0
2067225.0,51247,State - NSW,hcp,,1,324.0,3.0,3.0
2067225.0,51247,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2067481.0,51202,NSW - CEM - Katie Hansen,ndis,,2,295.22,4.0,4.0
2067546.0,56232,State - NSW,dva,,3,0.0,2.29,2.29
2070866.0,38670,NSW - CM - Paola San Miguel,dva,,1,0.0,0.35,0.35
2070866.0,38670,State - NSW,dva,,12,0.0,4.43,4.43
2070866.0,38670,Sydney - North,dva,,1,0.0,0.35,0.35
2070867.0,38670,NSW - CM - Paola San Miguel,dva,,1,0.0,0.35,0.35
2070867.0,38670,State - NSW,dva,,12,0.0,4.43,4.43
2072707.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2072709.0,38590,State - NSW,hcp,,1,124.0,1.0,1.0
2072720.0,38786,State - NSW,dva,,1,0.0,12.0,12.0
2072721.0,38785,NSW - CEM - Elaine Watkins,private_funding,,3,1021.5,12.0,12.0
2072722.0,38942,State - NSW,dva,,1,0.0,12.0,12.0
2072727.0,38749,State - NSW,dva,,1,0.0,12.0,12.0
2072730.0,38748,State - NSW,dva,,1,0.0,12.0,12.0
2072740.0,38652,State - NSW,custom,Brokerage,1,84.0,1.0,1.0
2072740.0,38652,State - NSW,dva,,1,0.0,0.25,0.25
2072740.0,38652,State - NSW,ndis,,1,140.46,2.0,2.0
2072740.0,38652,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2072756.0,38757,Sydney - East,dva,,1,0.0,12.0,12.0
2072758.0,38884,State - NSW,dva,,1,0.0,12.0,12.0
2072760.0,38767,State - NSW,dva,,1,0.0,12.0,12.0
2072775.0,38813,State - NSW,dva,,1,0.0,12.0,12.0
2072798.0,38746,State - NSW,dva,,1,0.0,12.0,12.0
2072800.0,38844,Sydney - South West,dva,,1,0.0,12.0,12.0
2072805.0,38788,State - NSW,dva,,1,0.0,11.25,11.25
2072830.0,38809,State - NSW,dva,,3,0.0,3.0,3.0
2072830.0,38809,State - NSW,private_funding,,1,577.5,7.0,7.0
2072854.0,38590,State - NSW,hcp,,1,216.0,2.0,2.0
2072864.0,50943,State - NSW,dva,,1,0.0,0.77,0.77
2072864.0,50943,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2072867.0,44467,State - NSW,dva,,1,0.0,12.0,12.0
2072868.0,38890,State - NSW,dva,,4,0.0,4.0,4.0
2072868.0,38890,Sydney - Hills,hcp,,1,216.0,2.0,2.0
2072871.0,46732,State - NSW,dva,,1,0.0,12.0,12.0
2072873.0,38649,State - NSW,dva,,1,0.0,12.0,12.0
2072876.0,66512,State - NSW,dva,,5,0.0,2.59,2.59
2072879.0,38913,State - NSW,dva,,6,0.0,2.95,2.95
2072879.0,38913,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2072884.0,51273,NSW - CM - Tracey Isles,ndis,,1,351.15,5.0,5.0
2072886.0,38688,State - NSW,dva,,1,0.0,12.0,12.0
2072891.0,38579,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.52,0.52
2072891.0,38579,State - NSW,dva,,1,0.0,0.33,0.33
2073104.0,51508,NSW - CM - Tracey Isles,ndis,,3,2683.17,12.0,12.0
2073111.0,38705,NSW - CEM - Elaine Watkins,private_funding,,1,6774.0,12.0,12.0
2073300.0,61059,State - NSW,private_funding,,1,825.0,10.0,10.0
2078337.0,38839,State - NSW,dva,,1,0.0,12.0,12.0
2078338.0,38814,State - NSW,dva,,1,0.0,12.0,12.0
2078339.0,38791,State - NSW,dva,,1,0.0,12.0,12.0
2078343.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2078345.0,38700,State - NSW,dva,,1,0.0,12.0,12.0
2078350.0,38880,State - NSW,dva,,1,0.0,12.0,12.0
2078355.0,38760,State - NSW,dva,,1,0.0,12.0,12.0
2078358.0,38904,State - NSW,dva,,1,0.0,12.0,12.0
2078359.0,38751,State - NSW,dva,,1,0.0,12.0,12.0
2078378.0,38842,State - NSW,dva,,1,0.0,12.0,12.0
2078379.0,38945,State - NSW,dva,,1,0.0,12.0,12.0
2078381.0,38865,State - NSW,dva,,1,0.0,12.0,12.0
2078383.0,38789,State - NSW,dva,,1,0.0,12.0,12.0
2078384.0,38847,State - NSW,dva,,1,0.0,12.0,12.0
2078391.0,38813,State - NSW,dva,,1,0.0,12.0,12.0
2078400.0,38727,State - NSW,dva,,1,0.0,12.0,12.0
2078403.0,38852,State - NSW,dva,,1,0.0,12.0,12.0
2078421.0,38944,State - NSW,dva,,4,0.0,1.4,1.4
2078421.0,38944,Stream - NSW Aged Care,hcp,,1,160.0,1.0,1.0
2078439.0,38598,State - NSW,dva,,1,0.0,12.0,12.0
2078448.0,38721,State - NSW,dva,,1,0.0,12.0,12.0
2078450.0,38840,NSW - CM - Maryam Shamoon,dva,,1,0.0,12.0,12.0
2078453.0,38781,Sydney - South West,dva,,1,0.0,12.0,12.0
2078455.0,38696,State - NSW,dva,,1,0.0,12.0,12.0
2078460.0,38906,State - NSW,hcp,,1,114.0,1.0,1.0
2078460.0,38906,Stream - NSW Aged Care,hcp,,1,342.0,3.0,3.0
2078460.0,38906,Sydney - South West,dva,,1,0.0,1.0,1.0
2078462.0,38655,State - NSW,hcp,,1,216.0,2.0,2.0
2078464.0,38655,State - NSW,hcp,,1,124.0,1.0,1.0
2078482.0,50943,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2078483.0,50943,State - NSW,dva,,1,0.0,0.77,0.77
2078483.0,50943,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2078487.0,38936,State - NSW,dva,,2,0.0,1.29,1.29
2078501.0,51187,State - NSW,hcp,,1,270.0,2.5,2.5
2078503.0,38912,State - NSW,dva,,1,0.0,0.33,0.33
2078503.0,38912,Sydney - St George,hcp,,1,114.0,1.0,1.0
2078511.0,38688,State - NSW,dva,,1,0.0,12.0,12.0
2078529.0,38761,State - NSW,dva,,1,0.0,12.0,12.0
2078531.0,51247,State - NSW,hcp,,1,324.0,3.0,3.0
2078531.0,51247,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2078602.0,38917,State - NSW,dva,,1,0.0,12.0,12.0
2078726.0,38888,State - NSW,dva,,1,0.0,12.0,12.0
2078769.0,56232,State - NSW,dva,,3,0.0,2.31,2.31
2078849.0,38616,NSW - CM - Paola San Miguel,dva,,2,0.0,1.04,1.04
2078849.0,38616,State - NSW,dva,,2,0.0,1.54,1.54
2078849.0,38616,State - NSW,vhc,,1,0.0,3.75,3.75
2083049.0,38791,State - NSW,dva,,1,0.0,12.0,12.0
2083054.0,38564,State - NSW,dva,,1,0.0,0.52,0.52
2083055.0,38779,State - NSW,dva,,1,0.0,12.0,12.0
2083063.0,38880,State - NSW,dva,,1,0.0,12.0,12.0
2083065.0,38760,State - NSW,dva,,1,0.0,12.0,12.0
2083067.0,38790,State - NSW,dva,,1,0.0,12.0,12.0
2083068.0,38758,State - NSW,dva,,1,0.0,12.0,12.0
2083080.0,38792,State - NSW,dva,,1,0.0,12.0,12.0
2083082.0,38610,State - NSW,dva,,4,0.0,1.4,1.4
2083087.0,38842,State - NSW,dva,,1,0.0,12.0,12.0
2083089.0,38761,State - NSW,dva,,1,0.0,12.0,12.0
2083100.0,38757,State - NSW,dva,,1,0.0,12.0,12.0
2083102.0,38729,State - NSW,dva,,1,0.0,12.0,12.0
2083110.0,38910,Sydney - South West,dva,,1,0.0,12.0,12.0
