id,Email,$currency_symbol,$field_states,Account_Type,Referral_Source,Last_Activity_Time,Industry,Additional_Notes,$state,$process_flow,Subsidiary,$locked_for_me,$approved,Created_Time,$editable,City,Postcode,Pillar,State,Country,Parent_Company_1,$zia_owner_assignment,Annual_Revenue,Account_Statuses,$is_duplicate,Contact_Type_Business,Description,Website,Funding_Source_who_is_paying_for_services,Record_Image,$review,Phone,Account_Name,Modified_Time,Funnel_Status,Sector,Relationship_to_the_person_you_are_enquiring_for,How_did_you_hear_about_us,Line_2,Mobile,Line_1,$orchestration,$in_merge,Which_service_are_you_interested_in,Locked__s,Tag,$approval_state,Owner__name,Owner__id,Owner__email,$approval__delegate,$approval__takeover,$approval__approve,$approval__reject,$approval__resubmit,Created_By__name,Created_By__id,Created_By__email,$review_process__approve,$review_process__reject,$review_process__resubmit,$layout_id__display_label,$layout_id__name,$layout_id__id,Modified_By__name,Modified_By__id,Modified_By__email,Parent_Company_1__name,Parent_Company_1__id
84257000003034056,manager@officerlifestyleestate.com.au,$,,Customer,Business Development Partner,2025-12-08T12:50:54+11:00,hospital & health care,,save,False,,False,True,2025-11-28T13:40:25+11:00,True,Officer,3809,Aged,VICTORIA,Australia,,owner_recommendation_unavailable,,Active,False,B2B,Retirement Village,lincolnplace.com.au,Private,,,0397947799,Officer Lifestyle Estate,2025-11-28T13:40:25+11:00,Prospect,"Aged, Vets, Disability.",,,,0407 582 134,34 McMullen Road,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,Lincoln Place,84257000003034046
84257000003034046,,$,,,,,,,save,False,,False,True,2025-11-28T13:40:20+11:00,True,,,,,,,,,,False,,,lincolnplace.com.au,,,,0407 134 582,Lincoln Place,2025-11-28T13:40:20+11:00,,,,,,,,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000003031196,,$,,Customer,Business Development Partner,2025-12-03T14:27:21+11:00,hospital & health care,P National Group,save,False,Lumia Care,False,True,2025-12-03T13:35:50+11:00,True,Camberwell,3124,Aged,VICTORIA,Australia,,owner_recommendation_unavailable,,Active,False,B2B,National Group that we already do some work with in NSW,www.baptistcare.org.au,,,,02 9023 2500,BaptistCare,2025-12-03T14:27:21+11:00,Prospect,"Aged, Vets, Disability.",,,,,Level 1/ 1193 Toorak Rd,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,Baptist Care,84257000001278841
84257000003031039,connie.spinella@leisurenetworks.org,$,,,,,,,save,False,,False,True,2025-11-28T08:56:28+11:00,True,Baccus Marsh,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,0402261588,Connie Spinella,2025-11-28T08:56:28+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002952080,gp41fax@gmail.com,$,,Customer,Harrier Manor,2025-11-25T16:46:14+11:00,medical practice,,save,False,,False,True,2025-11-25T16:42:38+11:00,True,Dandenong,3175,HITH,VICTORIA,Australia,,owner_recommendation_unavailable,,Active,False,B2B,Medical Practice,,,,,0397947799,GPG GP CLINIC,2025-11-25T16:42:38+11:00,Prospect,Public,,,,,130 David Street,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002952053,reception@gcmcd.com.au,$,,Other,Harrier Manor,2025-11-25T16:47:05+11:00,medical practice,GP CLINIC,save,False,,False,True,2025-11-25T16:35:39+11:00,True,Dandenong,3175,,VICTORIA,Australia,,owner_recommendation_unavailable,,,False,B2B,Medical Practice,,Hospital,,,03 8726 3855,Gold Care Medical Centre,2025-11-25T16:39:47+11:00,Prospect,Public,,,,,67 Stud Road,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002952036,,$,,Customer,,,hospital & health care,,save,False,,False,True,2025-11-25T15:44:14+11:00,True,Capel Sound,3940,Aged,VICTORIA,Australia,,owner_recommendation_unavailable,,Active,False,B2B,Retirement Village,www.villageglen.com.au,Home Care Package,,,03 5986 4455,Village Glen Retirement Village,2025-11-25T15:44:14+11:00,Prospect,"Aged, Vets, Disability.",,,,,335 Eastbourne Road,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002860047,,$,,,,2025-11-19T09:39:00+11:00,,,save,False,,False,True,2025-11-19T09:37:42+11:00,True,Glen Iris,3146,,VICTORIA,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,,,,,,Delmont Private,2025-11-19T09:39:00+11:00,,,,,,,300 Warrigal Road,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002852236,,$,,,,,,,save,False,,False,True,2025-11-19T09:37:06+11:00,True,,3146,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,03 9805 7333,Delmont Private Hospital,2025-11-19T09:37:06+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002852099,,$,,Customer,,2025-11-17T16:21:46+11:00,hospital & health care,,save,False,,False,True,2025-11-17T16:15:49+11:00,True,Kew,3101,Aged,VIC,AUSTRALIA,,owner_recommendation_unavailable,,Active,False,,Retirement Village,www.arcadiagroup.com.au,Private,,,0421 619 098,Rylands Kew,2025-11-17T16:21:46+11:00,,"Aged, Vets, Disability.",,,,,2 Malmsbury street,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,Arcadia Group,84257000002852089
84257000002852089,,$,,,,2025-11-17T16:19:41+11:00,,,save,False,,False,True,2025-11-17T16:15:40+11:00,True,,,,,,,,,,False,,,www.arcadiagroup.com.au,,,,,Arcadia Group,2025-11-17T16:16:45+11:00,,,,,,,,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,Rylands Kew,84257000002852099
84257000002732003,,$,,,,,,,save,False,,False,True,2025-11-10T14:54:34+11:00,True,Wayville,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Community Support Inc,2025-11-10T14:54:34+11:00,,,,Other,,,64 Greenhill Road,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002442097,,$,,,,,,,save,False,,False,True,2025-10-28T14:51:49+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,St Louis Nursing Home,2025-10-28T14:51:49+11:00,,,,Other,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002441024,,$,,,,,,,save,False,,False,True,2025-10-28T14:51:08+11:00,True,North Adelaide,,,B2B,Australia,,owner_recommendation_unavailable,,,False,,,,,,,+610882515186,Accept Care,2025-10-28T14:51:08+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002438138,,$,,,,,,,save,False,,False,True,2025-10-28T14:51:30+11:00,True,,5034,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Your Aged Care Companion,2025-10-28T14:51:30+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002437006,officemanager@sahandtherapy.com.au,$,,Other,Third Party Provider,2025-10-27T16:33:01+11:00,,Third Party Provider,save,False,,False,True,2025-10-23T12:40:59+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,Active,False,B2B,,,Private,,,08 8277 9667,SA Hand Therapy,2025-10-27T16:33:01+11:00,Retained,Private,,Other,,,,False,False,,False,[],approved,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,,
84257000002435040,,$,,,,,,,save,False,,False,True,2025-10-28T14:52:50+11:00,True,,5000,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Aged Care Consultancy,2025-10-28T14:52:50+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002435035,,$,,,,,,,save,False,,False,True,2025-10-28T14:50:44+11:00,True,,5000,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Adelaide Fibredry Pty Ltd,2025-10-28T14:50:44+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002432079,,$,,,,,,,save,False,,False,True,2025-10-29T11:05:15+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Kalyra at Home,2025-10-29T11:05:15+11:00,,,,Other,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002431196,,$,,,,2025-10-27T17:01:18+11:00,,,save,False,,False,True,2025-10-27T17:00:39+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Federation of Polish Organisations in SA Inc,2025-10-27T17:01:18+11:00,,,,Other,,,,False,False,,False,[],approved,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,,
84257000002429200,,$,,,,,,,save,False,,False,True,2025-10-28T14:52:27+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Aboriginal Community Services,2025-10-28T14:52:27+11:00,,,,Other,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002424084,,$,,,,2026-01-20T12:18:48+11:00,,,save,False,,False,True,2025-10-28T14:52:11+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Olive Grove Aged Care,2026-01-20T11:42:03+11:00,,,,,,,,False,False,,False,[],approved,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,,
84257000002421580,,$,,,,,,,save,False,,False,True,2025-10-29T12:48:42+11:00,True,,5065,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,08 8202 7222,Burnside War Memorials,2025-10-29T12:48:42+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002419025,,$,,,,,,,save,False,,False,True,2025-10-27T11:26:28+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Natalie Broadfoot,2025-10-27T11:26:28+11:00,,,,Other,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002411052,,$,,,,,,,save,False,,False,True,2025-10-29T12:49:07+11:00,True,,5035,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,08 8375 5289,Ashford Community Hospital,2025-10-29T12:49:07+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002411007,,$,,,,,,,save,False,,False,True,2025-10-23T13:14:15+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,08 7225 2566,Behaviour Support & Therapy,2025-10-23T13:14:15+11:00,,,,Other,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002410040,tiffany.lovegrove2@calvarycare.org.au,$,,,,,,,save,False,,False,True,2025-10-29T13:23:26+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,0428869338,Tiffany Lovegrove,2025-10-29T13:23:26+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002368473,,$,,,,,,,save,False,,False,True,2025-10-20T11:47:23+11:00,True,,,,,,,,,,False,,,,,,,,Five Good Friends,2025-10-20T11:47:23+11:00,,,,,,,,False,False,,False,[],approved,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,False,False,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,,
84257000002368460,,$,,,,2026-01-19T10:31:46+11:00,,,save,False,,False,True,2025-10-20T11:41:54+11:00,True,,,,,,,,,,False,,,,,,,,RetireAustralia,2025-10-20T11:41:54+11:00,,,,,,,,False,False,,False,[],approved,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,False,False,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,,
84257000002357010,alex.killey@sacare.com.au,$,,,,,,,save,False,,False,True,2025-10-17T14:04:35+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,SACARE,2025-10-17T14:04:35+11:00,,,,Expo Stall,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002333298,,$,,Prospect,,2025-10-16T15:19:12+11:00,hospital & health care,,save,False,,False,True,2025-10-16T15:14:56+11:00,True,Nar Nar Goon,3812,Aged,VIC,Australia,,owner_recommendation_unavailable,,Active,False,B2B,Retirement Village,lifestyleridgelea.com.au,Private,,,,Lifestyle Ridgelea,2025-10-16T15:14:56+11:00,Prospect,"Aged, Vets, Disability.",,,,0497 795 529,65 Botanical Boulevard,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002329006,,$,,,,2025-10-15T14:15:18+11:00,,,save,False,,False,True,2025-10-15T14:10:57+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Wesley mission Wesley mission,2025-10-15T14:15:18+11:00,,,,Bus Stop Advertising,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002327045,,$,,,,,,,save,False,,False,True,2025-10-15T14:15:01+11:00,True,,,,B2B,,,owner_recommendation_unavailable,,,False,,,,,,,,Dicky test 15 October,2025-10-15T14:15:01+11:00,,,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Charlie Rose,84257000000295001,crose@lumiacare.com.au,,
84257000002326032,,$,,Customer,,2025-10-15T16:16:20+11:00,hospital & health care,,save,False,,False,True,2025-10-15T16:11:02+11:00,True,,,Aged,,,,owner_recommendation_unavailable,,Active,False,B2B,,www.renaissanceliving.com.au,,,,03 9969 0293,Renaissance Living-Burwood,2025-10-15T16:11:02+11:00,Prospect,"Aged, Vets, Disability.",,,,,,False,False,,False,[],approved,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,False,False,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,Ashley Theodore,84257000002132017,atheodore@lumiacare.com.au,,
84257000002325076,,$,,,,2025-10-15T17:06:48+11:00,hospital & health care,,save,False,Lumia Care,False,True,2025-10-15T13:32:47+11:00,True,,,,,,,owner_recommendation_unavailable,,Active,False,B2C,,,Hospital,,,,Manly vale hospital,2025-10-15T17:06:48+11:00,,DVA,,,,,,False,False,,False,[],approved,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,False,False,Charlie Rose,84257000000295001,crose@lumiacare.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
